game_id|final_score
8131|753
8132|360
8133|528
8134|619
8135|930
8136|447
8137|616
8138|982
8139|1611
8140|487
8141|1244
8142|884
8143|932
8144|632
8145|579
8146|670
8147|400
8148|400
8149|486
8150|543
8151|360
8152|577
8153|572
8154|1410
8155|739
8156|406
8157|801
8158|520
8159|1212
8160|492
8161|446
8162|447
8163|532
8164|1434
8165|631
8166|406
8167|844
8168|794
8169|619
8170|546
8171|499
8172|406
8173|1293
8174|1698
8175|400
8176|1813
8177|625
8178|447
8179|400
8180|704
8181|320
8182|1303
8183|666
8184|631
8185|445
8186|898
8187|710
8188|1865
8189|1174
8190|440
8191|576
8192|1043
8193|674
8194|493
8195|360
8196|446
8197|755
8198|936
8199|567
8200|400
8201|360
8202|1387
8203|575
8204|704
8205|539
8206|440
8207|486
8208|1499
8209|440
8210|1510
8211|1064
8212|527
8213|571
8214|1337
8215|665
8216|360
8217|1523
8218|491
8219|526
8220|662
8221|571
8222|440
8223|989
8224|654
8225|451
8226|852
8227|630
8228|540
8229|664
8230|577
8231|658
8232|525
8233|494
8234|578
8235|666
8236|405
8237|1427
8238|440
8239|631
8240|532
8241|400
8242|1268
8243|1047
8244|532
8245|400
8246|712
8247|575
8248|360
8249|936
8250|360
8251|920
8252|948
8253|622
8254|612
8255|446
8256|1030
8257|400
8258|491
8259|614
8260|987
8261|962
8262|842
8263|1058
8264|480
8265|527
8266|572
8267|669
8268|2015
8269|447
8270|843
8271|406
8272|709
8273|751
8274|360
8275|1254
8276|480
8277|488
8278|400
8279|574
8280|832
8281|836
8282|804
8283|497
8284|400
8285|360
8286|796
8287|888
8288|756
8289|527
8290|809
8291|629
8292|485
8293|892
8294|919
8295|400
8296|749
8297|400
8298|714
8299|711
8300|779
8301|975
8302|1106
8303|447
8304|534
8305|1005
8306|486
8307|533
8308|400
8309|400
8310|660
8311|842
8312|622
8313|679
8314|1139
8315|487
8316|761
8317|406
8318|528
8319|448
8320|717
8321|652
8322|1355
8323|956
8324|446
8325|400
8326|486
8327|806
8328|631
8329|486
8330|535
8331|688
8332|447
8333|1275
8334|843
8335|1465
8336|577
8337|674
8338|582
8339|1333
8340|440
8341|745
8342|1022
8343|440
8344|1162
8345|656
8346|1784
8347|711
8348|440
8349|879
8350|400
8351|670
8352|1177
8353|485
8354|440
8355|806
8356|584
8357|712
8358|632
8359|487
8360|458
8361|1062
8362|700
8363|360
8364|400
8365|400
8366|1067
8367|1350
8368|2090
8369|1374
8370|400
8371|1204
8372|708
8373|400
8374|533
8375|834
8376|672
8377|1055
8378|1795
8379|944
8380|400
8381|1027
8382|763
8383|978
8384|974
8385|780
8386|672
8387|973
8388|440
8389|527
8390|885
8391|400
8392|678
8393|400
8394|405
8395|581
8396|1269
8397|663
8398|360
8399|527
8400|737
8401|540
8402|360
8403|485
8404|573
8405|803
8406|657
8407|320
8408|622
8409|400
8410|480
8411|1239
8412|915
8413|400
8414|1359
8415|400
8416|707
8417|964
8418|440
8419|1382
8420|400
8421|440
8422|440
8423|1674
8424|651
8425|1153
8426|793
8427|607
8428|574
8429|1828
8430|529
8431|566
8432|447
8433|758
8434|585
8435|618
8436|400
8437|745
8438|448
8439|615
8440|628
8441|547
8442|868
8443|1751
8444|1135
8445|842
8446|1359
8447|1651
8448|487
8449|607
8450|1106
8451|1353
8452|448
8453|745
8454|799
8455|623
8456|1110
8457|360
8458|533
8459|320
8460|1198
8461|446
8462|487
8463|400
8464|1436
8465|531
8466|750
8467|641
8468|400
8469|440
8470|446
8471|1604
8472|712
8473|1473
8474|360
8475|1829
8476|793
8477|531
8478|446
8479|836
8480|446
8481|440
8482|486
8483|1144
8484|400
8485|360
8486|747
8487|621
8488|400
8489|534
8490|1002
8491|890
8492|815
8493|360
8494|581
8495|704
8496|621
8497|775
8498|929
8499|526
8500|1698
8501|406
8502|495
8503|532
8504|606
8505|572
8506|701
8507|527
8508|487
8509|707
8510|620
8511|453
8512|566
8513|320
8514|725
8515|761
8516|405
8517|527
8518|360
8519|615
8520|886
8521|440
8522|567
8523|1578
8524|806
8525|400
8526|1016
8527|487
8528|968
8529|486
8530|445
8531|1816
8532|486
8533|540
8534|440
8535|486
8536|768
8537|699
8538|762
8539|1098
8540|716
8541|824
8542|795
8543|447
8544|360
8545|1066
8546|2050
8547|1142
8548|590
8549|664
8550|837
8551|786
8552|798
8553|744
8554|360
8555|1066
8556|702
8557|486
8558|705
8559|784
8560|526
8561|407
8562|320
8563|532
8564|699
8565|835
8566|400
8567|360
8568|694
8569|588
8570|400
8571|842
8572|578
8573|1061
8574|488
8575|2194
8576|659
8577|400
8578|527
8579|360
8580|360
8581|440
8582|655
8583|1034
8584|545
8585|625
8586|447
8587|487
8588|663
8589|936
8590|360
8591|573
8592|400
8593|400
8594|573
8595|668
8596|1658
8597|320
8598|661
8599|1008
8600|400
8601|360
8602|715
8603|825
8604|400
8605|846
8606|531
8607|448
8608|494
8609|1248
8610|576
8611|1140
8612|526
8613|440
8614|856
8615|447
8616|754
8617|485
8618|542
8619|1875
8620|709
8621|400
8622|486
8623|1025
8624|407
8625|619
8626|487
8627|957
8628|400
8629|400
8630|1274
8631|360
8632|716
8633|1013
8634|491
8635|843
8636|440
8637|405
8638|1023
8639|618
8640|620
8641|445
8642|360
8643|320
8644|701
8645|531
8646|534
8647|1623
8648|669
8649|851
8650|1005
8651|1622
8652|448
8653|534
8654|755
8655|400
8656|528
8657|620
8658|714
8659|1544
8660|486
8661|535
8662|535
8663|606
8664|801
8665|486
8666|706
8667|539
8668|400
8669|986
8670|360
8671|679
8672|741
8673|580
8674|1383
8675|1247
8676|706
8677|572
8678|741
8679|487
8680|446
8681|360
8682|457
8683|485
8684|614
8685|440
8686|1528
8687|2073
8688|578
8689|846
8690|532
8691|933
8692|533
8693|446
8694|538
8695|360
8696|2854
8697|1218
8698|490
8699|400
8700|703
8701|360
8702|731
8703|448
8704|1351
8705|493
8706|968
8707|671
8708|661
8709|533
8710|1180
8711|977
8712|757
8713|447
8714|360
8715|582
8716|612
8717|1583
8718|440
8719|526
8720|587
8721|400
8722|972
8723|445
8724|700
8725|567
8726|440
8727|799
8728|360
8729|754
8730|573
8731|611
8732|1290
8733|1694
8734|492
8735|360
8736|726
8737|400
8738|568
8739|568
8740|527
8741|920
8742|1305
8743|668
8744|752
8745|838
8746|758
8747|567
8748|1381
8749|573
8750|952
8751|1056
8752|582
8753|588
8754|788
8755|1145
8756|487
8757|400
8758|582
8759|756
8760|870
8761|613
8762|1068
8763|758
8764|448
8765|360
8766|927
8767|935
8768|360
8769|1022
8770|545
8771|712
8772|440
8773|1018
8774|407
8775|867
8776|571
8777|1543
8778|1285
8779|527
8780|360
8781|1209
8782|930
8783|979
8784|360
8785|491
8786|280
8787|480
8788|400
8789|962
8790|480
8791|809
8792|1267
8793|486
8794|493
8795|765
8796|572
8797|795
8798|446
8799|1929
8800|612
8801|646
8802|807
8803|525
8804|806
8805|446
8806|1611
8807|446
8808|700
8809|795
8810|487
8811|725
8812|1855
8813|628
8814|668
8815|406
8816|533
8817|613
8818|900
8819|497
8820|1817
8821|732
8822|528
8823|447
8824|760
8825|526
8826|1305
8827|802
8828|360
8829|795
8830|525
8831|280
8832|811
8833|1684
8834|750
8835|986
8836|618
8837|440
8838|448
8839|1288
8840|877
8841|400
8842|405
8843|526
8844|408
8845|547
8846|1255
8847|707
8848|405
8849|360
8850|486
8851|1580
8852|447
8853|501
8854|530
8855|901
8856|892
8857|860
8858|568
8859|400
8860|778
8861|653
8862|440
8863|533
8864|320
8865|710
8866|882
8867|573
8868|440
8869|320
8870|495
8871|820
8872|526
8873|533
8874|360
8875|620
8876|667
8877|619
8878|667
8879|527
8880|360
8881|406
8882|753
8883|448
8884|400
8885|1154
8886|912
8887|492
8888|755
8889|526
8890|1622
8891|667
8892|440
8893|400
8894|400
8895|752
8896|788
8897|799
8898|631
8899|400
8900|891
8901|532
8902|836
8903|709
8904|489
8905|665
8906|491
8907|320
8908|672
8909|695
8910|400
8911|400
8912|621
8913|1056
8914|618
8915|445
8916|531
8917|977
8918|811
8919|752
8920|488
8921|1139
8922|1965
8923|850
8924|1019
8925|664
8926|969
8927|487
8928|676
8929|360
8930|360
8931|623
8932|876
8933|713
8934|1951
8935|1163
8936|813
8937|583
8938|630
8939|445
8940|573
8941|818
8942|493
8943|400
8944|909
8945|1022
8946|527
8947|600
8948|532
8949|611
8950|799
8951|1066
8952|447
8953|440
8954|480
8955|790
8956|320
8957|360
8958|360
8959|440
8960|1078
8961|712
8962|487
8963|782
8964|1037
8965|1506
8966|676
8967|360
8968|405
8969|821
8970|445
8971|578
8972|400
8973|674
8974|1710
8975|566
8976|1417
8977|708
8978|763
8979|1225
8980|480
8981|695
8982|606
8983|560
8984|452
8985|716
8986|520
8987|572
8988|802
8989|740
8990|485
8991|657
8992|446
8993|758
8994|491
8995|1499
8996|890
8997|1120
8998|400
8999|797
9000|968
9001|739
9002|673
9003|400
9004|714
9005|1016
9006|714
9007|406
9008|486
9009|787
9010|1426
9011|578
9012|526
9013|661
9014|487
9015|440
9016|440
9017|400
9018|1037
9019|532
9020|1156
9021|802
9022|1631
9023|890
9024|774
9025|675
9026|448
9027|539
9028|630
9029|360
9030|573
9031|1612
9032|480
9033|400
9034|520
9035|882
9036|1024
9037|446
9038|1133
9039|876
9040|1136
9041|756
9042|446
9043|658
9044|487
9045|486
9046|893
9047|527
9048|800
9049|526
9050|409
9051|320
9052|1150
9053|531
9054|661
9055|1369
9056|408
9057|527
9058|574
9059|1939
9060|573
9061|440
9062|573
9063|705
9064|707
9065|981
9066|773
9067|809
9068|572
9069|576
9070|486
9071|1024
9072|537
9073|485
9074|663
9075|625
9076|749
9077|711
9078|849
9079|850
9080|1474
9081|360
9082|1533
9083|977
9084|717
9085|695
9086|400
9087|487
9088|406
9089|667
9090|526
9091|2157
9092|981
9093|629
9094|532
9095|1115
9096|1004
9097|445
9098|755
9099|492
9100|1064
9101|752
9102|400
9103|448
9104|812
9105|901
9106|715
9107|627
9108|841
9109|440
9110|1352
9111|440
9112|1876
9113|537
9114|487
9115|1015
9116|1064
9117|400
9118|712
9119|360
9120|320
9121|360
9122|1346
9123|1007
9124|928
9125|882
9126|440
9127|485
9128|743
9129|400
9130|1308
9131|653
9132|1348
9133|789
9134|1188
9135|792
9136|663
9137|1023
9138|842
9139|440
9140|400
9141|1103
9142|974
9143|1153
9144|440
9145|549
9146|535
9147|931
9148|1424
9149|705
9150|360
9151|1155
9152|755
9153|664
9154|448
9155|360
9156|1025
9157|1217
9158|493
9159|440
9160|440
9161|625
9162|1698
9163|578
9164|400
9165|1899
9166|846
9167|891
9168|883
9169|447
9170|1149
9171|400
9172|808
9173|1156
9174|1010
9175|578
9176|754
9177|662
9178|882
9179|617
9180|699
9181|656
9182|1254
9183|845
9184|1262
9185|896
9186|788
9187|1281
9188|888
9189|1059
9190|618
9191|534
9192|843
9193|1305
9194|585
9195|1166
9196|666
9197|881
9198|635
9199|360
9200|793
9201|1548
9202|575
9203|798
9204|1851
9205|1785
9206|583
9207|883
9208|541
9209|660
9210|884
9211|821
9212|835
9213|574
9214|629
9215|400
9216|1311
9217|861
9218|621
9219|485
9220|703
9221|360
9222|661
9223|445
9224|2103
9225|623
9226|1924
9227|531
9228|1810
9229|879
9230|407
9231|542
9232|446
9233|528
9234|755
9235|931
9236|400
9237|1459
9238|937
9239|440
9240|788
9241|620
9242|843
9243|360
9244|367
9245|360
9246|1017
9247|1241
9248|320
9249|400
9250|841
9251|360
9252|1368
9253|446
9254|888
9255|400
9256|1175
9257|493
9258|899
9259|1159
9260|525
9261|537
9262|624
9263|627
9264|573
9265|751
9266|1563
9267|667
9268|665
9269|534
9270|1084
9271|1028
9272|400
9273|799
9274|405
9275|565
9276|526
9277|400
9278|447
9279|616
9280|546
9281|881
9282|1051
9283|806
9284|526
9285|400
9286|1031
9287|400
9288|360
9289|493
9290|621
9291|528
9292|781
9293|532
9294|487
9295|617
9296|537
9297|1953
9298|574
9299|802
9300|1027
9301|942
9302|660
9303|574
9304|621
9305|446
9306|605
9307|617
9308|837
9309|400
9310|448
9311|1543
9312|667
9313|928
9314|657
9315|320
9316|1244
9317|1049
9318|537
9319|533
9320|1267
9321|480
9322|400
9323|617
9324|665
9325|446
9326|405
9327|499
9328|485
9329|1033
9330|757
9331|2450
9332|686
9333|571
9334|1123
9335|447
9336|1135
9337|572
9338|579
9339|666
9340|907
9341|527
9342|667
9343|947
9344|1568
9345|1067
9346|440
9347|944
9348|890
9349|527
9350|360
9351|400
9352|360
9353|533
9354|618
9355|993
9356|618
9357|704
9358|400
9359|849
9360|682
9361|708
9362|448
9363|894
9364|976
9365|527
9366|848
9367|486
9368|662
9369|400
9370|526
9371|406
9372|652
9373|712
9374|793
9375|3228
9376|653
9377|360
9378|624
9379|1312
9380|1018
9381|827
9382|801
9383|660
9384|1113
9385|440
9386|526
9387|630
9388|757
9389|446
9390|624
9391|572
9392|400
9393|400
9394|1084
9395|607
9396|446
9397|572
9398|447
9399|1158
9400|585
9401|1328
9402|619
9403|628
9404|1015
9405|1423
9406|582
9407|360
9408|586
9409|400
9410|974
9411|360
9412|891
9413|703
9414|706
9415|937
9416|1867
9417|804
9418|932
9419|445
9420|621
9421|566
9422|613
9423|400
9424|520
9425|440
9426|933
9427|400
9428|400
9429|720
9430|406
9431|746
9432|749
9433|758
9434|1954
9435|497
9436|400
9437|576
9438|573
9439|861
9440|700
9441|786
9442|666
9443|924
9444|1076
9445|864
9446|838
9447|487
9448|486
9449|400
9450|754
9451|815
9452|530
9453|400
9454|568
9455|492
9456|803
9457|406
9458|446
9459|593
9460|803
9461|1343
9462|1769
9463|839
9464|934
9465|945
9466|684
9467|1380
9468|927
9469|747
9470|488
9471|526
9472|407
9473|440
9474|571
9475|967
9476|585
9477|912
9478|400
9479|440
9480|1611
9481|446
9482|440
9483|447
9484|918
9485|440
9486|440
9487|897
9488|447
9489|536
9490|845
9491|1402
9492|497
9493|755
9494|916
9495|1074
9496|1131
9497|671
9498|979
9499|400
9500|716
9501|569
9502|663
9503|848
9504|662
9505|1874
9506|795
9507|400
9508|535
9509|1785
9510|1563
9511|741
9512|720
9513|1187
9514|618
9515|836
9516|769
9517|485
9518|582
9519|486
9520|883
9521|492
9522|360
9523|571
9524|1485
9525|480
9526|400
9527|771
9528|440
9529|540
9530|360
9531|531
9532|400
9533|1410
9534|575
9535|800
9536|625
9537|705
9538|487
9539|714
9540|1159
9541|405
9542|1525
9543|440
9544|542
9545|621
9546|1172
9547|751
9548|485
9549|486
9550|400
9551|639
9552|754
9553|930
9554|440
9555|983
9556|446
9557|702
9558|1062
9559|663
9560|709
9561|445
9562|727
9563|405
9564|360
9565|1012
9566|440
9567|744
9568|744
9569|400
9570|400
9571|566
9572|400
9573|525
9574|440
9575|440
9576|480
9577|488
9578|440
9579|939
9580|527
9581|886
9582|1282
9583|1500
9584|445
9585|568
9586|1197
9587|713
9588|573
9589|533
9590|1232
9591|665
9592|487
9593|400
9594|405
9595|320
9596|1419
9597|1059
9598|925
9599|527
9600|848
9601|568
9602|400
9603|1074
9604|983
9605|360
9606|613
9607|1550
9608|440
9609|1232
9610|320
9611|488
9612|440
9613|915
9614|886
9615|360
9616|615
9617|487
9618|667
9619|440
9620|619
9621|709
9622|806
9623|800
9624|635
9625|1013
9626|533
9627|1113
9628|487
9629|613
9630|928
9631|528
9632|669
9633|661
9634|598
9635|663
9636|400
9637|400
9638|488
9639|360
9640|620
9641|400
9642|1128
9643|453
9644|688
9645|832
9646|448
9647|400
9648|447
9649|899
9650|613
9651|526
9652|400
9653|493
9654|691
9655|658
9656|892
9657|715
9658|533
9659|661
9660|400
9661|1233
9662|406
9663|400
9664|480
9665|462
9666|843
9667|707
9668|615
9669|573
9670|360
9671|440
9672|618
9673|575
9674|1192
9675|1071
9676|681
9677|571
9678|934
9679|406
9680|1745
9681|540
9682|573
9683|537
9684|360
9685|480
9686|491
9687|491
9688|700
9689|601
9690|360
9691|851
9692|407
9693|1217
9694|912
9695|360
9696|620
9697|487
9698|533
9699|651
9700|446
9701|366
9702|1319
9703|795
9704|873
9705|752
9706|405
9707|1067
9708|881
9709|840
9710|858
9711|754
9712|485
9713|520
9714|1769
9715|1357
9716|749
9717|487
9718|565
9719|360
9720|831
9721|712
9722|360
9723|526
9724|1205
9725|320
9726|673
9727|1943
9728|1221
9729|526
9730|571
9731|614
9732|1271
9733|446
9734|900
9735|1116
9736|546
9737|970
9738|753
9739|844
9740|440
9741|440
9742|587
9743|790
9744|625
9745|1122
9746|798
9747|360
9748|658
9749|743
9750|400
9751|400
9752|875
9753|988
9754|786
9755|533
9756|405
9757|448
9758|487
9759|778
9760|579
9761|712
9762|971
9763|446
9764|527
9765|320
9766|618
9767|764
9768|400
9769|929
9770|702
9771|1290
9772|682
9773|1829
9774|488
9775|620
9776|407
9777|542
9778|400
9779|1212
9780|745
9781|451
9782|1453
9783|1337
9784|657
9785|747
9786|533
9787|360
9788|575
9789|527
9790|1013
9791|2099
9792|360
9793|400
9794|2041
9795|804
9796|1073
9797|405
9798|447
9799|560
9800|841
9801|527
9802|360
9803|1106
9804|440
9805|606
9806|612
9807|447
9808|487
9809|761
9810|485
9811|487
9812|2055
9813|764
9814|703
9815|486
9816|668
9817|753
9818|440
9819|360
9820|1423
9821|493
9822|487
9823|571
9824|929
9825|1033
9826|798
9827|1014
9828|723
9829|617
9830|724
9831|701
9832|1417
9833|674
9834|1261
9835|841
9836|614
9837|400
9838|1385
9839|622
9840|710
9841|486
9842|440
9843|445
9844|960
9845|400
9846|525
9847|1020
9848|440
9849|671
9850|1489
9851|578
9852|620
9853|573
9854|756
9855|711
9856|400
9857|882
9858|531
9859|877
9860|445
9861|1777
9862|718
9863|1418
9864|800
9865|400
9866|534
9867|883
9868|612
9869|622
9870|612
9871|806
9872|567
9873|400
9874|965
9875|405
9876|453
9877|613
9878|537
9879|360
9880|1097
9881|1329
9882|1115
9883|657
9884|527
9885|751
9886|807
9887|448
9888|400
9889|738
9890|1044
9891|487
9892|1686
9893|753
9894|400
9895|445
9896|946
9897|1026
9898|487
9899|400
9900|659
9901|400
9902|1354
9903|764
9904|1040
9905|755
9906|360
9907|756
9908|949
9909|528
9910|540
9911|447
9912|629
9913|949
9914|573
9915|493
9916|567
9917|629
9918|632
9919|1009
9920|699
9921|1241
9922|798
9923|525
9924|660
9925|621
9926|720
9927|664
9928|881
9929|669
9930|770
9931|400
9932|320
9933|983
9934|573
9935|865
9936|660
9937|440
9938|666
9939|1194
9940|1356
9941|450
9942|440
9943|581
9944|666
9945|486
9946|492
9947|1030
9948|320
9949|781
9950|573
9951|360
9952|400
9953|1333
9954|559
9955|532
9956|572
9957|487
9958|1204
9959|756
9960|907
9961|546
9962|975
9963|626
9964|887
9965|846
9966|613
9967|943
9968|931
9969|885
9970|1133
9971|784
9972|756
9973|884
9974|627
9975|748
9976|1004
9977|1320
9978|781
9979|854
9980|1424
9981|821
9982|847
9983|320
9984|2347
9985|1026
9986|660
9987|1108
9988|966
9989|440
9990|935
9991|448
9992|1214
9993|895
9994|1377
9995|585
9996|791
9997|891
9998|526
9999|542
10000|662
10001|400
10002|826
10003|400
10004|366
10005|930
10006|1204
10007|731
10008|795
10009|748
10010|1125
10011|781
10012|400
10013|1692
10014|320
10015|440
10016|1008
10017|573
10018|360
10019|320
10020|704
10021|574
10022|1847
10023|627
10024|1802
10025|526
10026|620
10027|2114
10028|366
10029|752
10030|933
10031|400
10032|440
10033|1096
10034|1289
10035|548
10036|360
10037|487
10038|801
10039|746
10040|1066
10041|843
10042|620
10043|1255
10044|862
10045|1259
10046|710
10047|571
10048|445
10049|624
10050|753
10051|440
10052|619
10053|618
10054|624
10055|360
10056|360
10057|1011
10058|573
10059|520
10060|626
10061|1418
10062|502
10063|632
10064|360
10065|400
10066|447
10067|573
10068|893
10069|966
10070|1060
10071|891
10072|666
10073|786
10074|407
10075|705
10076|1335
10077|1192
10078|795
10079|447
10080|830
10081|440
10082|400
10083|775
10084|501
10085|527
10086|365
10087|612
10088|1865
10089|445
10090|671
10091|571
10092|571
10093|445
10094|440
10095|445
10096|1282
10097|531
10098|360
10099|604
10100|616
10101|847
10102|615
10103|531
10104|360
10105|1389
10106|527
10107|667
10108|842
10109|977
10110|527
10111|836
10112|360
10113|1196
10114|1273
10115|1503
10116|1986
10117|400
10118|590
10119|739
10120|535
10121|360
10122|440
10123|1077
10124|487
10125|360
10126|2037
10127|486
10128|706
10129|762
10130|486
10131|405
10132|895
10133|751
10134|446
10135|447
10136|485
10137|605
10138|500
10139|400
10140|689
10141|1347
10142|586
10143|920
10144|1629
10145|1524
10146|532
10147|491
10148|783
10149|756
10150|568
10151|1143
10152|567
10153|970
10154|1026
10155|604
10156|1517
10157|981
10158|360
10159|2347
10160|447
10161|891
10162|573
10163|533
10164|520
10165|835
10166|400
10167|488
10168|1294
10169|526
10170|817
10171|2061
10172|1200
10173|532
10174|681
10175|706
10176|446
10177|1772
10178|360
10179|623
10180|668
10181|480
10182|1200
10183|625
10184|1945
10185|745
10186|1413
10187|1384
10188|621
10189|773
10190|487
10191|1066
10192|526
10193|541
10194|861
10195|400
10196|1311
10197|440
10198|405
10199|1066
10200|802
10201|366
10202|729
10203|486
10204|360
10205|707
10206|653
10207|974
10208|447
10209|528
10210|571
10211|1068
10212|840
10213|929
10214|405
10215|877
10216|1407
10217|590
10218|687
10219|583
10220|1173
10221|759
10222|1373
10223|491
10224|786
10225|446
10226|930
10227|400
10228|855
10229|613
10230|493
10231|926
10232|400
10233|520
10234|853
10235|360
10236|532
10237|365
10238|400
10239|1078
10240|540
10241|908
10242|1185
10243|869
10244|1059
10245|649
10246|1157
10247|526
10248|448
10249|812
10250|736
10251|526
10252|1016
10253|884
10254|624
10255|486
10256|714
10257|488
10258|533
10259|621
10260|400
10261|400
10262|650
10263|447
10264|533
10265|1757
10266|440
10267|538
10268|1705
10269|629
10270|612
10271|791
10272|1350
10273|624
10274|985
10275|493
10276|480
10277|1721
10278|701
10279|525
10280|491
10281|851
10282|535
10283|793
10284|747
10285|662
10286|1293
10287|406
10288|448
10289|771
10290|400
10291|672
10292|445
10293|575
10294|360
10295|487
10296|598
10297|635
10298|528
10299|446
10300|1014
10301|445
10302|930
10303|360
10304|615
10305|440
10306|648
10307|400
10308|849
10309|486
10310|854
10311|1022
10312|440
10313|486
10314|817
10315|614
10316|534
10317|440
10318|657
10319|400
10320|452
10321|578
10322|533
10323|1501
10324|1170
10325|487
10326|360
10327|926
10328|659
10329|446
10330|915
10331|493
10332|4515
10333|486
10334|856
10335|573
10336|580
10337|1684
10338|712
10339|572
10340|360
10341|1213
10342|842
10343|711
10344|1082
10345|1247
10346|760
10347|750
10348|672
10349|799
10350|629
10351|916
10352|1343
10353|666
10354|320
10355|957
10356|480
10357|532
10358|961
10359|628
10360|1365
10361|532
10362|670
10363|360
10364|703
10365|664
10366|1194
10367|793
10368|1381
10369|440
10370|492
10371|719
10372|480
10373|848
10374|400
10375|946
10376|572
10377|846
10378|527
10379|846
10380|720
10381|1600
10382|893
10383|440
10384|480
10385|608
10386|1080
10387|1209
10388|446
10389|843
10390|405
10391|698
10392|1356
10393|675
10394|1039
10395|619
10396|644
10397|491
10398|440
10399|977
10400|1743
10401|531
10402|625
10403|676
10404|738
10405|360
10406|836
10407|700
10408|575
10409|714
10410|568
10411|491
10412|585
10413|1016
10414|400
10415|809
10416|491
10417|941
10418|681
10419|751
10420|799
10421|689
10422|853
10423|716
10424|887
10425|445
10426|590
10427|1015
10428|797
10429|488
10430|400
10431|763
10432|1076
10433|618
10434|708
10435|874
10436|2416
10437|1232
10438|867
10439|1817
10440|714
10441|320
10442|400
10443|448
10444|1909
10445|440
10446|400
10447|406
10448|735
10449|440
10450|601
10451|493
10452|704
10453|1435
10454|1530
10455|914
10456|1107
10457|805
10458|320
10459|480
10460|572
10461|669
10462|723
10463|360
10464|667
10465|573
10466|492
10467|791
10468|400
10469|400
10470|660
10471|1036
10472|2056
10473|1885
10474|1395
10475|758
10476|360
10477|804
10478|400
10479|705
10480|486
10481|440
10482|545
10483|760
10484|485
10485|360
10486|747
10487|800
10488|480
10489|574
10490|662
10491|492
10492|864
10493|752
10494|360
10495|360
10496|880
10497|480
10498|660
10499|446
10500|788
10501|2241
10502|750
10503|500
10504|526
10505|1661
10506|488
10507|534
10508|638
10509|539
10510|440
10511|320
10512|1155
10513|320
10514|782
10515|532
10516|1295
10517|360
10518|528
10519|665
10520|704
10521|1065
10522|545
10523|1209
10524|939
10525|659
10526|1401
10527|578
10528|619
10529|2786
10530|360
10531|852
10532|400
10533|706
10534|405
10535|1741
10536|931
10537|699
10538|852
10539|440
10540|629
10541|545
10542|407
10543|1213
10544|752
10545|446
10546|501
10547|1374
10548|840
10549|649
10550|626
10551|1106
10552|491
10553|400
10554|914
10555|763
10556|580
10557|1168
10558|799
10559|1216
10560|1209
10561|400
10562|822
10563|1225
10564|527
10565|613
10566|741
10567|859
10568|738
10569|1149
10570|663
10571|932
10572|400
10573|400
10574|615
10575|400
10576|1140
10577|360
10578|575
10579|360
10580|759
10581|761
10582|1343
10583|1489
10584|567
10585|1186
10586|1102
10587|983
10588|670
10589|1362
10590|751
10591|1096
10592|630
10593|663
10594|400
10595|765
10596|360
10597|526
10598|531
10599|613
10600|573
10601|614
10602|949
10603|1444
10604|1093
10605|846
10606|619
10607|446
10608|841
10609|448
10610|1027
10611|672
10612|759
10613|1407
10614|803
10615|978
10616|400
10617|838
10618|613
10619|1088
10620|400
10621|1346
10622|320
10623|527
10624|620
10625|585
10626|407
10627|360
10628|664
10629|527
10630|1257
10631|1905
10632|856
10633|1181
10634|485
10635|405
10636|844
10637|814
10638|1496
10639|803
10640|661
10641|405
10642|1494
10643|360
10644|407
10645|615
10646|1451
10647|1375
10648|753
10649|614
10650|447
10651|751
10652|976
10653|527
10654|628
10655|669
10656|360
10657|879
10658|460
10659|828
10660|534
10661|770
10662|535
10663|360
10664|400
10665|1224
10666|891
10667|360
10668|485
10669|440
10670|1514
10671|447
10672|526
10673|487
10674|742
10675|535
10676|533
10677|571
10678|493
10679|493
10680|934
10681|1374
10682|400
10683|1417
10684|449
10685|360
10686|1599
10687|400
10688|360
10689|2084
10690|360
10691|460
10692|1709
10693|407
10694|835
10695|440
10696|400
10697|445
10698|701
10699|567
10700|716
10701|360
10702|447
10703|796
10704|858
10705|895
10706|447
10707|1361
10708|1300
10709|627
10710|487
10711|1109
10712|526
10713|574
10714|693
10715|821
10716|360
10717|534
10718|976
10719|747
10720|1389
10721|446
10722|447
10723|360
10724|1087
10725|924
10726|400
10727|440
10728|1183
10729|360
10730|932
10731|876
10732|360
10733|625
10734|448
10735|841
10736|360
10737|664
10738|488
10739|360
10740|440
10741|529
10742|320
10743|578
10744|751
10745|445
10746|320
10747|440
10748|1024
10749|320
10750|1112
10751|668
10752|320
10753|739
10754|626
10755|796
10756|1477
10757|533
10758|1590
10759|360
10760|978
10761|480
10762|400
10763|620
10764|1298
10765|1506
10766|575
10767|1023
10768|440
10769|662
10770|657
10771|440
10772|528
10773|360
10774|488
10775|801
10776|566
10777|583
10778|576
10779|400
10780|779
10781|1714
10782|487
10783|446
10784|572
10785|527
10786|400
10787|923
10788|806
10789|487
10790|320
10791|360
10792|585
10793|400
10794|540
10795|480
10796|1554
10797|365
10798|989
10799|712
10800|400
10801|360
10802|974
10803|400
10804|710
10805|1109
10806|802
10807|704
10808|486
10809|498
10810|451
10811|491
10812|400
10813|848
10814|700
10815|573
10816|619
10817|1536
10818|526
10819|445
10820|320
10821|360
10822|983
10823|487
10824|790
10825|440
10826|675
10827|2077
10828|400
10829|851
10830|677
10831|1042
10832|400
10833|533
10834|644
